Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,"Month,Year",Events,Fatalities
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2024,"January,2024",144,1540.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,January,2024,"January,2024",121,1366.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2024,"January,2024",91,1197.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2024,"February,2024",118,1016.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,February,2024,"February,2024",93,808.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2024,"March,2024",150,718.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,April,2024,"April,2024",107,541.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,March,2024,"March,2024",92,533.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2024,"February,2024",80,530.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2024,"February,2024",105,492.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2024,"April,2024",111,379.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2024,"May,2024",101,375.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,May,2024,"May,2024",55,353.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2024,"March,2024",75,352.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,January,2024,"January,2024",42,351.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2024,"April,2024",57,294.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2024,"March,2024",59,265.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2024,"January,2024",52,259.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,April,2024,"April,2024",34,225.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,March,2024,"March,2024",44,220.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,May,2024,"May,2024",60,192.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2024,"May,2024",79,192.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2024,"April,2024",35,183.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,February,2024,"February,2024",26,81.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2024,"May,2024",23,40.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2024,"January,2024",14,7.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2024,"March,2024",8,6.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2024,"February,2024",26,4.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2024,"March,2024",11,3.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2024,"January,2024",36,2.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,January,2024,"January,2024",15,2.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2024,"February,2024",32,2.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2024,"March,2024",43,2.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,March,2024,"March,2024",25,2.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2024,"April,2024",35,2.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,February,2024,"February,2024",7,1.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2024,"February,2024",16,1.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2024,"March,2024",13,1.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2024,"April,2024",23,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,April,2024,"April,2024",26,1.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,January,2024,"January,2024",11,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2024,"January,2024",12,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2024,"January,2024",1,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2024,"January,2024",26,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2024,"January,2024",12,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2024,"January,2024",7,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2024,"January,2024",1,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2024,"January,2024",7,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2024,"February,2024",11,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2024,"February,2024",4,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2024,"February,2024",5,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,February,2024,"February,2024",18,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2024,"February,2024",8,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2024,"February,2024",0,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2024,"February,2024",8,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,March,2024,"March,2024",12,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2024,"March,2024",33,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2024,"March,2024",5,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2024,"March,2024",14,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2024,"March,2024",5,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2024,"March,2024",6,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,April,2024,"April,2024",8,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2024,"April,2024",9,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2024,"April,2024",13,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2024,"April,2024",6,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2024,"April,2024",21,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2024,"April,2024",10,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2024,"April,2024",3,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2024,"April,2024",6,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,May,2024,"May,2024",8,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2024,"May,2024",10,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2024,"May,2024",23,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2024,"May,2024",9,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2024,"May,2024",8,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2024,"May,2024",28,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2024,"May,2024",6,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,May,2024,"May,2024",25,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2024,"May,2024",8,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2024,"May,2024",4,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2024,"May,2024",6,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,October,2023,"October,2023",249,3780.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,November,2023,"November,2023",266,2199.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,November,2023,"November,2023",151,2091.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,December,2023,"December,2023",137,1869.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,December,2023,"December,2023",172,1580.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,December,2023,"December,2023",119,1413.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,October,2023,"October,2023",128,1301.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,October,2023,"October,2023",104,1293.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,December,2023,"December,2023",80,1255.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,October,2023,"October,2023",80,1060.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,October,2023,"October,2023",117,1021.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,November,2023,"November,2023",112,812.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,November,2023,"November,2023",126,631.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,December,2023,"December,2023",79,532.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,November,2023,"November,2023",61,227.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,January,2023,"January,2023",8,8.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,November,2023,"November,2023",20,8.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,September,2023,"September,2023",2,7.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,October,2023,"October,2023",81,7.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,June,2023,"June,2023",28,5.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,November,2023,"November,2023",11,5.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,February,2023,"February,2023",10,4.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2023,"April,2023",24,4.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,October,2023,"October,2023",124,4.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2023,"February,2023",37,3.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,October,2023,"October,2023",15,3.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,December,2023,"December,2023",27,3.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2023,"January,2023",25,2.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,January,2023,"January,2023",20,2.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,August,2023,"August,2023",13,2.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,August,2023,"August,2023",16,2.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,November,2023,"November,2023",44,2.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2023,"February,2023",10,1.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,March,2023,"March,2023",7,1.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2023,"April,2023",1,1.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2023,"April,2023",6,1.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,May,2023,"May,2023",2,1.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2023,"May,2023",3,1.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2023,"May,2023",4,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,June,2023,"June,2023",39,1.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,July,2023,"July,2023",26,1.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,August,2023,"August,2023",17,1.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,October,2023,"October,2023",22,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,October,2023,"October,2023",66,1.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,November,2023,"November,2023",12,1.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,November,2023,"November,2023",53,1.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,November,2023,"November,2023",16,1.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,November,2023,"November,2023",13,1.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,December,2023,"December,2023",5,1.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,December,2023,"December,2023",12,1.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,December,2023,"December,2023",9,1.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,December,2023,"December,2023",7,1.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,January,2023,"January,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2023,"January,2023",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2023,"January,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,January,2023,"January,2023",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2023,"January,2023",0,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2023,"January,2023",14,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2023,"January,2023",9,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2023,"January,2023",6,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2023,"January,2023",29,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2023,"January,2023",9,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2023,"January,2023",14,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2023,"January,2023",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2023,"January,2023",5,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,February,2023,"February,2023",2,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2023,"February,2023",2,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2023,"February,2023",2,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,February,2023,"February,2023",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2023,"February,2023",0,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2023,"February,2023",4,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2023,"February,2023",15,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2023,"February,2023",8,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2023,"February,2023",0,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,February,2023,"February,2023",27,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2023,"February,2023",14,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2023,"February,2023",5,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2023,"February,2023",4,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,March,2023,"March,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2023,"March,2023",2,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2023,"March,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,March,2023,"March,2023",0,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2023,"March,2023",0,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2023,"March,2023",7,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2023,"March,2023",26,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2023,"March,2023",6,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2023,"March,2023",7,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2023,"March,2023",18,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2023,"March,2023",4,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,March,2023,"March,2023",28,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2023,"March,2023",12,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2023,"March,2023",3,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2023,"March,2023",5,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,April,2023,"April,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2023,"April,2023",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2023,"April,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,April,2023,"April,2023",2,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,April,2023,"April,2023",9,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2023,"April,2023",17,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2023,"April,2023",14,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2023,"April,2023",10,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2023,"April,2023",2,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2023,"April,2023",1,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,April,2023,"April,2023",21,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2023,"April,2023",7,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2023,"April,2023",1,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,May,2023,"May,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2023,"May,2023",1,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2023,"May,2023",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,May,2023,"May,2023",7,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2023,"May,2023",5,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2023,"May,2023",11,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2023,"May,2023",10,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2023,"May,2023",3,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2023,"May,2023",16,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2023,"May,2023",4,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,May,2023,"May,2023",12,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2023,"May,2023",6,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2023,"May,2023",2,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,June,2023,"June,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,June,2023,"June,2023",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,June,2023,"June,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,June,2023,"June,2023",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,June,2023,"June,2023",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,June,2023,"June,2023",10,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,June,2023,"June,2023",8,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,June,2023,"June,2023",18,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,June,2023,"June,2023",4,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,June,2023,"June,2023",4,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,June,2023,"June,2023",8,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,June,2023,"June,2023",12,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,June,2023,"June,2023",2,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,June,2023,"June,2023",2,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,July,2023,"July,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,July,2023,"July,2023",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,July,2023,"July,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,July,2023,"July,2023",1,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,July,2023,"July,2023",0,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,July,2023,"July,2023",8,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,July,2023,"July,2023",8,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,July,2023,"July,2023",22,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,July,2023,"July,2023",5,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,July,2023,"July,2023",5,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,July,2023,"July,2023",7,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,July,2023,"July,2023",27,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,July,2023,"July,2023",14,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,July,2023,"July,2023",4,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,July,2023,"July,2023",9,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,August,2023,"August,2023",0,0.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,August,2023,"August,2023",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,August,2023,"August,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,August,2023,"August,2023",2,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,August,2023,"August,2023",0,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,August,2023,"August,2023",6,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,August,2023,"August,2023",8,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,August,2023,"August,2023",5,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,August,2023,"August,2023",10,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,August,2023,"August,2023",28,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,August,2023,"August,2023",4,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,August,2023,"August,2023",7,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,August,2023,"August,2023",7,0.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,September,2023,"September,2023",0,0.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,September,2023,"September,2023",0,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,September,2023,"September,2023",2,0.00
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,September,2023,"September,2023",2,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,September,2023,"September,2023",12,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,September,2023,"September,2023",6,0.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,September,2023,"September,2023",12,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,September,2023,"September,2023",4,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,September,2023,"September,2023",6,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,September,2023,"September,2023",16,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,September,2023,"September,2023",6,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,September,2023,"September,2023",17,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,September,2023,"September,2023",4,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,September,2023,"September,2023",3,0.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,September,2023,"September,2023",1,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,October,2023,"October,2023",18,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,October,2023,"October,2023",28,0.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,October,2023,"October,2023",13,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,October,2023,"October,2023",17,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,October,2023,"October,2023",35,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,October,2023,"October,2023",11,0.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,November,2023,"November,2023",8,0.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,November,2023,"November,2023",13,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,November,2023,"November,2023",28,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,November,2023,"November,2023",19,0.00
Palestine,West Bank,Jericho,PSE,PS0135,PS01,December,2023,"December,2023",6,0.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,December,2023,"December,2023",25,0.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,December,2023,"December,2023",14,0.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,December,2023,"December,2023",17,0.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,December,2023,"December,2023",8,0.00
Palestine,West Bank,Tubas,PSE,PS0105,PS01,December,2023,"December,2023",2,0.00
Palestine,Gaza Strip,North Gaza,PSE,PS0255,PS02,August,2022,"August,2022",14,16.00
Palestine,Gaza Strip,Deir El Balah,PSE,PS0265,PS02,August,2022,"August,2022",2,4.00
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,August,2022,"August,2022",3,4.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,November,2022,"November,2022",13,4.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2022,"March,2022",6,2.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2022,"April,2022",4,2.00
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,August,2022,"August,2022",3,2.00
Palestine,West Bank,Hebron,PSE,PS0150,PS01,October,2022,"October,2022",28,2.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,October,2022,"October,2022",8,2.00
Palestine,West Bank,Salfit,PSE,PS0125,PS01,December,2022,"December,2022",7,2.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,January,2022,"January,2022",10,1.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2022,"April,2022",13,1.00
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2022,"May,2022",6,1.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2022,"May,2022",6,1.00
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,June,2022,"June,2022",5,1.00
Palestine,West Bank,Nablus,PSE,PS0115,PS01,July,2022,"July,2022",9,1.00
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,July,2022,"July,2022",6,1.00
Palestine,West Bank,Al Quds,PSE,PS0140,PS01,August,2022,"August,2022",6,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,September,2022,"September,2022",10,1.00
Palestine,West Bank,Ramallah and Al Bireh,PSE,PS0130,PS01,October,2022,"October,2022",43,1.00
Palestine,West Bank,Jenin,PSE,PS0101,PS01,November,2022,"November,2022",4,1.00
